SAP Data Migration Consultant,1095,79,65000,18.18,3,0.002,0
Technical Artist,1095,80,42500,21.42,3,0.002,5
PeopleSoft Technical Consultant,1095,83,80000,30.08,3,0.002,0
Embedded C Developer,1095,32,35000,-30.00,3,0.002,31
Senior Project Consultant,1095,78,75000,20.00,3,0.002,0
VB.NET Programmer,1095,85,40000,0,3,0.002,0
Digital Marketing Consultant,1095,85,0,0,3,0.002,0
Senior Marketing Consultant,1095,86,0,0,3,0.002,0
Software Project Leader,1095,77,72500,49.48,3,0.002,2
Case Management Developer,1095,79,27500,-8.33,3,0.002,0
Interactive Developer,1095,75,32500,-7.14,3,0.002,2
Graduate Implementation Consultant,1095,0,27500,0,3,0.002,2
Workstream Manager,1095,85,47500,-40.06,3,0.002,0
Data Integration Architect,1095,74,72500,16.00,3,0.002,4
Data Integration Consultant,1095,68,60000,9.09,3,0.002,1
Senior Commercial Manager,1095,83,92500,-7.50,3,0.002,0
Junior SAP Consultant,1095,70,58750,0,3,0.002,1
Essbase Consultant,1095,0,44000,0,3,0.002,0
Junior SQL Server DBA,1095,79,32500,8.33,3,0.002,1
iPhone Developer,1095,82,60000,60.00,3,0.002,0
Senior Flex Developer,1095,87,50000,-9.09,3,0.002,2
Forensic Investigator,1095,67,22500,-54.08,3,0.002,1
Senior Research Analyst,1095,86,42000,-42.06,3,0.002,1
Data Visualisation Specialist,1095,82,47500,-2.56,3,0.002,0
Clinical Coder,1095,0,24000,0,3,0.002,2
Configuration Engineer,1095,42,34750,-33.17,3,0.002,9
EPoS Support Engineer,1095,0,25000,0,3,0.002,0
EPoS Support Analyst,1095,85,26500,17.77,3,0.002,0
Infrastructure Support Team Leader,1095,77,0,0,3,0.002,2
Technical Design Consultant,1095,0,0,0,3,0.002,0
Senior Test Architect,1095,83,65000,0,3,0.002,0
GPRS Engineer,1095,0,37500,0,3,0.002,0
AIX Technician,1095,0,43500,0,3,0.002,0
Validation Engineer,1095,77,41250,0.60,3,0.002,12
Information Security Administrator,1095,77,55000,22.22,3,0.002,0
Technical Sales Consultant,1095,81,50000,-23.07,3,0.002,0
SharePoint Designer,1095,76,39250,-43.92,3,0.002,3
Senior Performance Analyst,1095,85,42500,-39.14,3,0.002,1
Business Performance Analyst,1095,83,47500,-40.62,3,0.002,0
Web Marketing Executive,1095,87,29000,-7.93,3,0.002,1
Wintel Specialist,1095,78,37500,-16.66,3,0.002,0
SAP Authorisation Specialist,1095,0,0,0,3,0.002,0
iPad Developer,1095,87,60000,9.09,3,0.002,0
Data Steward,1095,76,67500,35.00,3,0.002,3
Junior Technical Consultant,1095,64,32500,8.33,3,0.002,2
Installation Technician,1095,85,42500,88.88,3,0.002,6
Middleware Architect,1095,49,75000,-11.76,3,0.002,4
Fidessa Support Engineer,1095,84,52500,16.66,3,0.002,0
Chief Software Architect,1095,83,165000,83.33,3,0.002,0
Market Data Support Analyst,1095,86,40000,21.21,3,0.002,0
VoIP Project Manager,1095,85,62500,56.25,3,0.002,1
Digital Account Director,1095,80,46250,-5.12,3,0.002,0
ICT Support Technician,1095,68,18500,-21.27,3,0.002,1
Kronos Consultant,1095,0,0,0,3,0.002,0
Moodle Developer,1095,0,36500,0,3,0.002,2
Internal Audit Manager,1095,82,80000,14.28,3,0.002,2
VB Programmer,1095,82,53500,-26.20,3,0.002,0
Data Governance Specialist,1095,82,85000,0,3,0.002,0
Project Governance Analyst,1095,83,36250,20.83,3,0.002,1
Escalation Manager,1095,84,34000,-40.86,3,0.002,0
Internal Sales Executive,1095,76,25000,-31.03,3,0.002,1
Motion Graphics Designer,1095,81,36000,5.88,3,0.002,0
Professional Services Director,1095,84,78750,-46.42,3,0.002,0
Managed Services Architect,1095,85,75000,0,3,0.002,0
Hardware Specialist,1095,83,70000,180.00,3,0.002,0
Citrix Systems Engineer,1095,80,40500,-20.97,3,0.002,3
PReS Programmer,1095,0,35000,0,3,0.002,1
Senior Information Security Specialist,1095,82,47500,-17.39,3,0.002,1
EDI Systems Analyst,1095,82,47500,26.66,3,0.002,2
Storage Systems Administrator,1095,80,50000,-20.00,3,0.002,0
Help Desk Assistant,1095,87,19000,22.58,3,0.002,0
Senior Mobile Applications Developer,1095,79,40000,-11.11,3,0.002,1
Messaging Support Engineer,1095,85,60000,26.31,3,0.002,1
Senior SEO Executive,1095,83,37500,22.95,3,0.002,0
Commercial Contracts Manager,1095,77,80000,60.00,3,0.002,0
Software Licensing Manager,1095,0,70000,0,3,0.002,0
Senior Problem Manager,1095,86,35500,-21.79,3,0.002,0
Security Monitoring Analyst,1095,87,52500,-16.00,3,0.002,0
Project Assurance Manager,1095,68,47500,-40.62,3,0.002,1
Teradata Analyst,1095,84,32250,-24.11,3,0.002,0
SAP Implementation Manager,1095,0,63000,0,3,0.002,2
Configuration Administrator,1095,84,47000,-21.66,3,0.002,1
IFS Specialist,1095,75,45000,-40.00,3,0.002,2
Qt Software Engineer,1095,87,42500,-15.00,3,0.002,0
Data Protection Consultant,1095,41,70000,0,3,0.002,0
Digital Content Designer,1095,81,37500,25.00,3,0.002,0
Software Release Manager,1095,68,77500,51.21,3,0.002,3
SAP Data Manager,1095,56,66750,21.36,3,0.002,1
Linux Technician,1095,81,43500,8.75,3,0.002,0
Sage CRM Consultant,1095,84,55000,29.41,3,0.002,0
Senior ICT Officer,1095,87,27346,-0.56,3,0.002,0
RACF Administrator,1095,87,0,0,3,0.002,0
3D Designer,1095,78,31000,-7.46,3,0.002,3
Cassandra Developer,1095,76,52500,-4.54,3,0.002,1
GIS Project Manager,1095,85,39750,-45.17,3,0.002,0
Billing Analyst,1095,80,26500,-55.83,3,0.002,2
Billing Administrator,1095,86,18000,0,3,0.002,2
SAP HR Specialist,1095,0,45000,0,3,0.002,0
Senior Informix DBA,1095,0,75000,0,3,0.002,0
EMEA Sales Director,1095,83,100000,-25.92,3,0.002,1
Field Sales Executive,1095,85,45000,-5.26,3,0.002,7
Senior Xamarin Developer,1095,83,50000,0,3,0.002,1
Splunk Support,1095,87,70000,75.00,3,0.002,0
Machine Learning Specialist,1095,67,50000,-23.07,3,0.002,2
SAP Migration Consultant,1095,79,65000,18.18,3,0.002,0
COBIT Analyst,1095,87,40000,-5.88,3,0.002,0
Senior Hyper-V Engineer,1095,73,45250,-13.80,3,0.002,1
Lync Consultant,1095,62,57500,-4.16,3,0.002,1
Smart Energy Developer,1095,85,50000,0,3,0.002,0
Front Office RAD Developer,1095,81,80000,-9.85,3,0.002,0
VBA Programmer,1095,87,29500,-9.23,3,0.002,0
Web Applications Project Manager,1095,86,45000,-26.53,3,0.002,1
Siebel Support Consultant,1095,0,52500,0,3,0.002,0
Junior Ruby on Rails Developer,1095,82,30000,-20.00,3,0.002,4
Statistical Modeller,1095,85,42500,-37.03,3,0.002,0
DV Cleared Test Analyst,1095,0,53000,0,3,0.002,1
DV Cleared Desktop Support,1095,84,31465,-14.96,3,0.002,0
SC Cleared Desktop Support,1095,78,31465,29.75,3,0.002,0
e-Learning Designer,1095,79,33000,9.09,3,0.002,2
ITIL Release Manager,1095,80,65000,12.55,3,0.002,0
ITIL Business Analyst,1095,77,43500,1.75,3,0.002,0
ITIL Service Architect,1095,80,57500,4.54,3,0.002,2
Control Systems Engineer,1095,51,50000,17.64,3,0.002,27
Access Control Analyst,1095,81,20000,-30.43,3,0.002,0
SAP BI Architect,1095,78,75000,-11.76,3,0.002,0
WLAN Engineer,1095,74,37500,-21.05,3,0.002,0
Products Support Manager,1095,81,55000,22.22,3,0.002,0
Performance Officer,1095,0,41315,0,3,0.002,1
Junior Digital Project Manager,1095,67,32500,-4.41,3,0.002,3
Senior TM1 Developer,1095,83,59150,7.54,3,0.002,0
Deployment Consultant,1095,87,55000,22.22,3,0.002,2
Professional Services Project Manager,1095,75,75000,23.96,3,0.002,0
Environment Support Analyst,1095,86,25000,0,3,0.002,0
Transition Project Manager,1095,87,0,0,3,0.002,0
Senior Transition Manager,1095,73,0,0,3,0.002,0
Network Performance Manager,1095,0,85000,0,3,0.002,0
Mainframe Specialist,1095,85,45500,-9.00,3,0.002,0
Availability Analyst,1095,87,0,0,3,0.002,0
Senior WebOps Engineer,1095,81,35314,-35.79,3,0.002,4
Head of Management Information,1095,85,57500,-32.35,3,0.002,1
Wireless Product Manager,1095,86,60000,11.62,3,0.002,0
UAT Lead,1095,81,32500,-39.81,3,0.002,2
Workday Project Manager,1095,0,53750,0,3,0.002,0
Infor Consultant,1095,66,49000,8.88,3,0.002,4
VBA Consultant,1095,84,60000,0,3,0.002,0
Vulnerability Consultant,1095,83,70000,3.70,3,0.002,0
Information Assurance Architect,1095,0,0,0,3,0.002,4
Information Assurance Practitioner,1095,0,65000,0,3,0.002,0
CISSP Auditor,1095,85,65000,6.12,3,0.002,0
C/C Firmware Engineer,1095,65,52500,-8.69,3,0.002,0
Information Security Advisor,1095,82,45000,-25.00,3,0.002,0
Workstream Project Manager,1095,87,47500,-44.11,3,0.002,0
Grid Developer,1095,87,80000,28.00,3,0.002,0
Hyperion Essbase Consultant,1095,0,44000,0,3,0.002,0
Reinsurance Data Analyst,1095,0,52500,0,3,0.002,0
Senior Investment Banking Business Analyst,1095,77,97500,32.20,3,0.002,0
Senior Technical Business Analyst,1095,56,52500,-21.64,3,0.002,4
Public Sector Delivery Manager,1095,0,62500,0,3,0.002,1
PHP CodeIgniter Developer,1095,62,53750,53.57,3,0.002,4
Telecoms Administrator,1095,77,28000,24.44,3,0.002,0
Telecoms Assistant,1095,87,0,0,3,0.002,0
C# GUI Developer,1095,83,92500,-26.00,3,0.002,1
GUI Software Engineer,1095,69,100000,122.22,3,0.002,4
FMCG Project Manager,1095,86,75000,15.38,3,0.002,1
Reward Analyst,1095,87,55000,69.23,3,0.002,0
Asset Management Project Manager,1095,72,95000,18.75,3,0.002,1
XML Consultant,1095,75,37500,-6.25,3,0.002,1
Head of Compliance,1095,76,70000,-7.89,3,0.002,3
System Design Authority,1095,83,70000,-6.66,3,0.002,0
Junior Technical Business Analyst,1095,0,26000,0,3,0.002,1
Junior Security Consultant,1095,83,35000,-12.50,3,0.002,0
Senior Systems Tester,1095,87,37500,0,3,0.002,2
Junior Operations Analyst,1095,85,22500,-22.41,3,0.002,2
Senior Enterprise Consultant,1095,87,55000,-33.33,3,0.002,0
E-Business Team Leader,1095,87,55000,-12.00,3,0.002,0
SAP Financial Project Manager,1095,85,75000,3.44,3,0.002,0
SAP Financial Specialist,1095,84,57500,-11.53,3,0.002,0
Financial Controller,1095,68,35250,-38.69,3,0.002,3
Programme Controller,1095,0,52500,0,3,0.002,1
Health and Safety Manager,1095,0,49981,0,3,0.002,6
Junior Field Engineer,1095,0,21000,0,3,0.002,3
Office 365 Trainer,1095,87,45000,8.43,3,0.002,0
WCDMA Engineer,1095,0,37500,0,3,0.002,0
QA Officer,1095,84,53750,19.44,3,0.002,2
Head of Digital Transformation,1095,73,78750,-26.74,3,0.002,0
Marketing Officer,1095,80,34000,44.68,3,0.002,2
E-Discovery Consultant,1095,76,55000,10.00,3,0.002,0
E-Disclosure Manager,1095,86,62500,4.16,3,0.002,0
Implementation Coordinator,1095,85,35000,0,3,0.002,0
Graduate Support Consultant,1095,84,22500,0,3,0.002,1
Head of Facilities,1095,78,100000,33.33,3,0.002,0
Graduate Service Desk Analyst,1095,71,18000,-10.00,3,0.002,0
Trainee Software Developer,1095,84,21000,-6.66,3,0.002,1
Trainee Data Analyst,1095,79,21999,9.99,3,0.002,0
Actuarial Test Analyst,1095,0,35000,0,3,0.002,0
Trainee Operator,1095,0,23000,0,3,0.002,1
Graduate Applications Engineer,1095,84,26000,-11.86,3,0.002,19
ICT Architect,1095,79,85000,55.57,3,0.002,3
SAP Supply Chain Consultant,1095,83,90000,41.17,3,0.002,0
Supply Chain Support,1095,86,45000,20.00,3,0.002,2
Video Conferencing Support,1095,81,32500,18.18,3,0.002,1
Investment Banking C Developer,1095,76,70000,-12.50,3,0.002,0
Digital Performance Analyst,1095,80,43270,8.17,3,0.002,0
Bid Project Manager,1095,86,32000,-28.88,3,0.002,0
Associate Business Consultant,1095,0,44000,0,3,0.002,0
Senior ITSM Consultant,1095,85,75000,0,3,0.002,0
Resource Planning Analyst,1095,83,42500,63.17,3,0.002,2
Electronic Trading Project Manager,1095,87,120000,0,3,0.002,0
Managing Director,1095,85,102500,241.66,3,0.002,1
CRM Campaign Manager,1095,85,45000,-10.00,3,0.002,0
Quantitative Risk Manager,1095,74,110000,57.14,3,0.002,0
iOS Programmer,1095,84,65000,100.00,3,0.002,0
Salesforce Configurator,1095,0,70000,0,3,0.002,0
Senior Salesforce Business Analyst,1095,70,73750,-4.83,3,0.002,3
SSRS Specialist,1095,82,67500,77.63,3,0.002,0
Android Consultant,1095,0,52500,0,3,0.002,1
Senior Test Automation Architect,1095,0,65000,0,3,0.002,0
Junior Test Automation Engineer,1095,84,37500,15.38,3,0.002,0
Logistics Engineer,1095,83,35000,-30.00,3,0.002,2
Senior Business Change Manager,1095,59,72000,25.21,3,0.002,0
Business Change Director,1095,85,115000,21.05,3,0.002,0
Financial Accountant,1095,79,32500,-49.58,3,0.002,5
Senior PCB Engineer,1095,85,45000,-18.18,3,0.002,5
Functional Business Analyst,1095,79,71250,58.33,3,0.002,5
Platform Designer,1095,85,49440,-14.01,3,0.002,0
Marketing Analytics Manager,1095,87,0,0,3,0.002,0
Customer Analytics Manager,1095,0,42500,0,3,0.002,0
Business Analytics Consultant,1095,84,55000,-29.03,3,0.002,0
Conversion Developer,1095,0,47500,0,3,0.002,2
Technology Risk Analyst,1095,70,42500,-19.04,3,0.002,5
Content Coordinator,1095,85,26250,-19.23,3,0.002,0
PCI DSS Specialist,1095,0,60000,0,3,0.002,1
SQL Server Specialist,1095,85,55000,37.50,3,0.002,0
Digital Media Manager,1095,75,80000,33.33,3,0.002,1
Product Management Director,1095,82,107500,7.50,3,0.002,0
Product Management Consultant,1095,82,0,0,3,0.002,0
Vulnerability Management Consultant,1095,0,70000,0,3,0.002,0
Data Integration Executive,1095,85,35000,12.90,3,0.002,0
B2B Sales Consultant,1095,0,45000,0,3,0.002,0
CyberArk Administrator,1095,0,57500,0,3,0.002,0
Geospatial Engineer,1095,0,67500,0,3,0.002,0
Content Marketing Executive,1095,82,33000,10.00,3,0.002,1
Siebel CRM Analyst,1095,0,47500,0,3,0.002,1
Business Transformation Business Analyst,1095,65,35000,-30.00,3,0.002,1
JIRA Developer,1095,74,55000,-18.51,3,0.002,0
Test Technician,1095,74,27000,20.00,3,0.002,49
Data Analytics Scientist,1095,71,60000,-22.58,3,0.002,0
Executive Assistant,1095,86,37000,72.09,3,0.002,2
Nagios Engineer,1095,76,42500,-29.16,3,0.002,1
Nagios Administrator,1095,87,42500,-5.55,3,0.002,0
Security Incident Consultant,1095,81,67500,22.72,3,0.002,0
GDPR Business Analyst,1095,56,55000,-12.00,3,0.002,0
B2B Project Manager,1095,85,67500,22.72,3,0.002,1
EMEA Technical Support,1095,0,39000,0,3,0.002,0
Microsoft Infrastructure Architect,1095,79,61250,-12.50,3,0.002,2
ForgeRock Consultant,1095,87,70000,47.36,3,0.002,0
Identity Management Engineer,1095,77,0,0,3,0.002,0
Identity Management Developer,1095,85,55000,-4.34,3,0.002,0
Business Engagement Leader,1095,0,57500,0,3,0.002,0
Service Transition Leader,1095,83,54568,21.26,3,0.002,1
Appian Developer,1095,86,0,0,3,0.002,0
OpenView Configuration Management,1095,83,42500,6.25,3,0.002,1
OMEGAMON,1095,0,62500,0,3,0.002,1
Plesk,1095,63,43500,45.00,3,0.002,6
MobiControl,1095,0,38000,0,3,0.002,0
Ganeti,1095,87,65000,44.44,3,0.002,0
FreeIPA,1095,0,65000,0,3,0.002,1
Oracle Flashback,1095,86,42500,-6.84,3,0.002,1
zSecure,1095,0,0,0,3,0.002,0
Thomson Reuters DACS,1095,0,67500,0,3,0.002,0
Fail2ban,1095,0,0,0,3,0.002,0
Cisco CME,1095,71,40000,-5.88,3,0.002,0
Proxmox,1095,86,42500,-17.07,3,0.002,3
Turkish Language,1095,79,42500,30.76,3,0.002,3
iGaming,1095,75,45750,-16.81,3,0.002,3
Synthetic Prime Brokerage,1095,0,0,0,3,0.002,0
Rackspace Cloud,1095,73,71250,9.61,3,0.002,2
CheetahMail,1095,86,27500,8.91,3,0.002,0
Veeva,1095,80,55000,-10.56,3,0.002,2
Google Container Engine,1095,0,50000,0,3,0.002,0
ServiceMax,1095,84,40000,-25.58,3,0.002,0
Google Attribution 360,1095,85,34500,-16.86,3,0.002,0
Samsung Pay,1095,86,40000,-11.11,3,0.002,0
Pro/ENGINEER,1096,76,45000,-1.09,2,0.001,7
Houdini,1096,83,36500,-16.57,2,0.001,3
ProjectWise,1096,85,60000,60.00,2,0.001,3
SketchUp,1096,82,29500,18.00,2,0.001,5
Inkscape,1096,0,28000,0,2,0.001,0
InCopy,1096,84,31500,-25.88,2,0.001,0
NUKE,1096,77,36500,21.66,2,0.001,1
SmartStream,1096,0,70000,0,2,0.001,0
Retek,1096,73,77500,55.00,2,0.001,1
QNX,1096,80,53750,34.37,2,0.001,8
Cramer,1096,0,0,0,2,0.001,0
3Com,1096,62,57500,-4.16,2,0.001,4
Hummingbird,1096,85,32500,-18.75,2,0.001,0
Amdocs,1096,76,57500,56.86,2,0.001,2
EXTOL,1096,0,72000,0,2,0.001,3
Lagan,1096,82,38750,-13.88,2,0.001,0
Syncfusion,1096,83,32500,-7.14,2,0.001,2
Ceridian,1096,86,45000,-40.00,2,0.001,0
XMPie,1096,84,47750,112.22,2,0.001,0
Nokia Networks,1096,83,0,0,2,0.001,0
DataCore,1096,63,46250,-2.63,2,0.001,4
VeriFone,1096,78,48500,2.10,2,0.001,0
IPFX,1096,74,54500,39.74,2,0.001,0
Tealeaf,1096,86,29500,13.46,2,0.001,3
Zeacom,1096,76,31500,-21.25,2,0.001,1
NetMotion Wireless,1096,0,0,0,2,0.001,2
Incapsula,1096,86,62500,4.16,2,0.001,0
SevOne,1096,86,0,0,2,0.001,1
Platfora,1096,85,47500,0,2,0.001,0
Zuora,1096,78,67500,58.82,2,0.001,1
Actian,1096,79,35000,0,2,0.001,0
Rockwell,1096,69,0,0,2,0.001,20
Aspera,1096,85,0,0,2,0.001,1
Gigya,1096,86,0,0,2,0.001,1
xMatters,1096,86,0,0,2,0.001,0
Keysight,1096,86,0,0,2,0.001,3
Lieberman,1096,82,31500,-65.00,2,0.001,0
Twobo,1096,82,70000,-17.64,2,0.001,0
Qualtrics,1096,0,37500,0,2,0.001,3
OneLogin,1096,76,57500,4.54,2,0.001,0
Ayehu,1096,0,0,0,2,0.001,0
Netlify,1096,85,70000,0,2,0.001,0
Oracle8/8i Database,1096,71,50000,11.11,2,0.001,0
ROLAP,1096,81,50000,-20.00,2,0.001,1
Easytrieve,1096,84,41000,1.23,2,0.001,0
DBAmp,1096,86,42500,-5.55,2,0.001,0
Cloudant,1096,78,53750,53.57,2,0.001,1
TQM,1096,80,70000,47.36,2,0.001,0
Yourdon,1096,0,55000,0,2,0.001,4
Network Security Management,1096,81,40000,-6.97,2,0.001,0
Cybernetics,1096,0,47500,0,2,0.001,0
CAPA,1096,83,22500,0,2,0.001,11
Active Record,1096,79,43750,34.61,2,0.001,1
Email Management,1096,64,72500,119.69,2,0.001,4
Quote-to-Cash,1096,65,0,0,2,0.001,5
Linux Kernel Development,1096,33,55000,4.76,2,0.001,5
Microsoft Office Automation,1096,67,42500,-34.61,2,0.001,1
Convergent Charging,1096,86,0,0,2,0.001,0
Network Packet Capture,1096,53,42500,-5.55,2,0.001,1
High-Throughput Computing,1096,0,45250,0,2,0.001,0
NoOps,1096,86,0,0,2,0.001,0
Indirect Procurement,1096,81,48500,25.97,2,0.001,0
Resource Levelling,1096,80,47500,-7.31,2,0.001,1
PnL Attribution,1096,74,0,0,2,0.001,0
Data Augmentation,1096,0,50250,0,2,0.001,0
Video Content Management,1096,83,47500,60.09,2,0.001,2
Credit Risk Analytics,1096,47,80000,6.66,2,0.001,3
Transpiler,1096,68,41250,-31.25,2,0.001,3
Robotic Control,1096,60,23000,-45.88,2,0.001,5
Forward Engineering,1096,85,0,0,2,0.001,1
TMMi,1096,79,75000,100.00,2,0.001,1
VME,1096,86,60552,-6.07,2,0.001,3
KiXtart,1096,86,30000,0,2,0.001,0
CLIST,1096,0,0,0,2,0.001,0
Gremlin,1096,80,68750,10.00,2,0.001,2
Packet Switching,1096,0,50000,0,2,0.001,0
X.25,1096,80,20000,-75.00,2,0.001,0
X.500,1096,86,67500,0,2,0.001,1
Q.931,1096,83,57750,35.88,2,0.001,0
2.5G,1096,0,0,0,2,0.001,0
Symposium,1096,86,0,0,2,0.001,1
RANAP,1096,47,52500,-4.54,2,0.001,1
GPON,1096,77,52500,123.40,2,0.001,4
VERITAS Certified Professional VCP,1096,44,50000,33.33,2,0.001,1
HP AIS,1096,83,0,0,2,0.001,0
HP APS,1096,82,0,0,2,0.001,0
BICSI RCDD,1096,80,60000,14.28,2,0.001,0
VTSP,1096,86,60000,60.00,2,0.001,1
CWDP,1096,0,62500,0,2,0.001,0
CPTE,1096,0,0,0,2,0.001,1
HPE ATP,1096,79,40000,-5.88,2,0.001,0
CCSAM,1096,82,47500,-52.50,2,0.001,0
GCP,1096,0,60000,0,2,0.001,6
COREP,1096,86,0,0,2,0.001,3
ECSS,1096,66,0,0,2,0.001,5
EntireX,1096,0,35332,0,2,0.001,0
Fusebox,1096,0,72500,0,2,0.001,1
LLVM,1096,82,50000,-47.36,2,0.001,9
POCO,1096,86,47500,0,2,0.001,0
Restlet,1096,80,41250,-11.29,2,0.001,0
Bing Maps,1096,0,32500,0,2,0.001,1
AutoMapper,1096,66,52500,16.66,2,0.001,0
RESTEasy,1096,77,95000,11.76,2,0.001,2
OpenNLP,1096,0,90000,0,2,0.001,0
Android NDK,1096,78,53425,33.56,2,0.001,11
NLog,1096,0,41250,0,2,0.001,0
RHadoop,1096,0,67500,0,2,0.001,0
Dancer,1096,81,100000,100.00,2,0.001,2
Catalyst,1096,56,100000,117.39,2,0.001,4
DBIx::Class,1096,53,100000,100.00,2,0.001,2
Moose,1096,49,100000,100.00,2,0.001,2
RFC 2547,1096,70,32500,-17.19,2,0.001,1
RFC 2544,1096,0,100000,0,2,0.001,0
HEVC,1096,44,56250,2.27,2,0.001,2
Dask,1096,80,95000,72.72,2,0.001,0
Facebook Graph API,1096,0,48750,0,2,0.001,1
TCPDF,1096,0,40000,0,2,0.001,2
OpenROAD,1096,80,35000,-49.25,2,0.001,0
LiveLink,1096,75,48000,-28.88,2,0.001,5
OnBase,1096,86,52500,-30.00,2,0.001,1
Exstream Dialogue,1096,0,0,0,2,0.001,0
Resin,1096,86,0,0,2,0.001,8
IBM Transformation Extender,1096,0,67500,0,2,0.001,0
MODX,1096,82,28750,-6.50,2,0.001,3
PrestaShop,1096,77,35000,33.33,2,0.001,1
Perch,1096,86,30000,-33.33,2,0.001,0
ThingWorx,1096,83,0,0,2,0.001,2
Serena SBM,1096,0,0,0,2,0.001,0
WebScarab,1096,84,55000,12.82,2,0.001,0
Paros,1096,82,57500,21.05,2,0.001,0
HtmlUnit,1096,0,0,0,2,0.001,2
XMLUnit,1096,76,55000,-8.33,2,0.001,1
Robotium,1096,83,46250,-11.90,2,0.001,1
RubyMine,1096,0,0,0,2,0.001,0
Robolectric,1096,76,76250,45.23,2,0.001,1
Apache Archiva,1096,86,67500,-25.00,2,0.001,0
gcov,1096,0,47875,0,2,0.001,1
SOAtest,1096,78,56250,150.00,2,0.001,2
Energy Derivatives,1096,0,72500,0,2,0.001,0
Equity Risk,1096,86,85000,25.92,2,0.001,1
TRADACOMS,1096,66,65000,62.50,2,0.001,0
SystemC,1096,81,52500,14.13,2,0.001,5
Synthetic Equity,1096,85,75000,-26.82,2,0.001,0
HTC Vive,1096,63,0,0,2,0.001,0
Pegasus Opera,1096,79,40000,-3.61,2,0.001,0
Staffware,1096,0,0,0,2,0.001,0
TrackWise,1096,86,0,0,2,0.001,0
FLEXCUBE,1096,74,70000,55.55,2,0.001,0
Infor CRM,1096,85,0,0,2,0.001,3
SAP InfiniteInsight,1096,68,51000,-24.44,2,0.001,0
GoldMine,1096,86,52500,118.75,2,0.001,3
Servitor,1096,0,32500,0,2,0.001,1
JDE World,1096,86,34250,-42.91,2,0.001,2
Eikon,1096,45,51250,28.12,2,0.001,2
Oracle Utilities,1096,0,41000,0,2,0.001,0
OpenCart,1096,59,42750,55.45,2,0.001,7
CaseMap,1096,0,58750,0,2,0.001,0
IBM Operational Decision Manager,1096,86,41000,0,2,0.001,1
Postilion,1096,59,34000,-38.73,2,0.001,1
ScheduALL,1096,75,30000,-50.00,2,0.001,0
MetaFrame,1096,73,75000,18.11,2,0.001,2
NetIQ eDirectory,1096,86,51500,25.60,2,0.001,1
Veritas Volume Manager,1096,79,38500,-38.40,2,0.001,0
UAG,1096,82,50000,-9.09,2,0.001,0
OpenIDM,1096,85,0,0,2,0.001,1
Slurm Workload Manager,1096,79,150000,284.61,2,0.001,5
BIND 9,1096,76,40000,-40.74,2,0.001,1
Active Directory Lightweight Directory Services,1096,85,55000,0,2,0.001,2
Risk Management Consultant,1096,78,75000,9.09,2,0.001,0
Data Model Manager,1096,85,80000,4.91,2,0.001,1
Webmaster,1096,81,22500,-18.18,2,0.001,1
Hardware Design Engineer,1096,71,57500,27.77,2,0.001,20
Infrastructure Tester,1096,83,60000,14.28,2,0.001,0
Documentation Manager,1096,76,0,0,2,0.001,0
Sybase DBA,1096,76,70000,0,2,0.001,0
Oracle Technical Architect,1096,77,71250,-16.17,2,0.001,4
GIS Technician,1096,84,28529,26.79,2,0.001,4
Microsoft Infrastructure Consultant,1096,74,53750,13.15,2,0.001,0
IT Audit Consultant,1096,86,52000,-20.00,2,0.001,1
IC Design Engineer,1096,83,67500,8.00,2,0.001,14
Analogue IC Design Engineer,1096,83,67500,8.00,2,0.001,8
Technical Project Leader,1096,84,72500,31.81,2,0.001,2
Telecoms Software Developer,1096,81,41500,-36.15,2,0.001,1
WebSphere Consultant,1096,81,67500,58.82,2,0.001,0
Remedy Administrator,1096,83,44000,46.66,2,0.001,0
PeopleSoft Developer,1096,80,42500,-5.55,2,0.001,0
SAN Specialist,1096,86,48750,45.52,2,0.001,0
Senior Cisco Technical Consultant,1096,86,65000,0,2,0.001,0
Senior Cisco Architect,1096,85,0,0,2,0.001,0
Senior Cisco Network Architect,1096,85,0,0,2,0.001,0
Senior Server Analyst,1096,80,32500,-50.00,2,0.001,0
MSI Packager,1096,86,42500,0,2,0.001,2
Project Office Administrator,1096,0,23000,0,2,0.001,0
Junior Technical Architect,1096,86,52500,-25.00,2,0.001,0
J2EE Technical Architect,1096,78,80000,6.66,2,0.001,2
Senior .NET Solutions Architect,1096,0,95000,0,2,0.001,0
Senior .NET Consultant,1096,81,80000,39.13,2,0.001,1
J2EE Team Leader,1096,84,65000,18.18,2,0.001,0
Delphi Programmer,1096,0,46500,0,2,0.001,0
Senior PeopleSoft Consultant,1096,0,75000,0,2,0.001,0
PeopleSoft Analyst,1096,86,65000,0,2,0.001,0
Senior ABAP Consultant,1096,82,0,0,2,0.001,0
Senior RPG Developer,1096,0,0,0,2,0.001,0
Senior Oracle Database Developer,1096,86,75000,20.00,2,0.001,0
Senior Oracle Functional Consultant,1096,85,75000,0,2,0.001,1
Senior .NET Analyst Programmer,1096,80,41500,-36.15,2,0.001,1
Senior Technical Writer,1096,77,47500,11.76,2,0.001,0
VB Analyst Programmer,1096,81,46750,-35.51,2,0.001,0
VB6 Analyst Programmer,1096,0,46750,0,2,0.001,0
Senior COBOL Developer,1096,86,41750,-0.59,2,0.001,0
Customer Service Engineer,1096,84,21000,-4.54,2,0.001,2
